activity,recording,windowStart,windowEnd,samples,target,accelMagnitudeStd,gyroMagnitudeStd,accelMagnitudeRange,gyroMagnitudeRange,meanAccelJerk,maxAccelJerk,dominantAccelFrequency,dominantFrequencyPowerRatio,motionBandPower,accelRegularity
RANDOM_MOVEMENT,3,15.0,17.0,34,0,0.03345192284261869,30.8097145455881,0.18000000000000016,113.57,0.46361924328026094,1.5254237288135795,1.9757521329142345,0.25944388398179974,0.37366426666170327,0.1710957110116784
RANDOM_MOVEMENT,3,17.0,19.0,33,0,0.036765456698431766,25.63583295532118,0.17999999999999994,98.87,0.3096751412429372,1.5254237288135335,0.5087602149511902,0.4027394282382555,0.427133549113895,0.14859807312252973
RANDOM_MOVEMENT,3,19.0,21.0,34,0,0.09038364980597506,26.00823144252923,0.44999999999999996,95.66999999999999,1.3738229755178883,4.406779661016871,2.468433965651366,0.34954528166034476,2.823190412532617,0.2435711206842853
RANDOM_MOVEMENT,3,21.0,23.0,33,0,0.06233002598730081,33.68109462274387,0.2599999999999999,122.72,1.185646186440675,4.406779661016869,2.543801074755951,0.45588506207268037,0.6210483802192888,0.22663956383347536
RANDOM_MOVEMENT,3,23.0,25.0,34,0,0.10192651196244505,37.630904012057776,0.6300000000000001,149.44,1.3452319808252016,8.474576271186802,2.9621207587816394,0.5744026316133766,1.278292793837836,0.1643169320485548
RANDOM_MOVEMENT,3,25.0,27.0,34,0,0.08232772723256897,18.216178453216976,0.39,65.09,1.0645437425098465,5.084745762711773,1.974747172521093,0.34357708750319527,1.4925270998670592,0.27466095688837106
RANDOM_MOVEMENT,3,27.0,29.0,33,0,0.03624475516979859,4.950026926678207,0.19999999999999996,20.27,0.5342514124293782,2.333333333333385,2.0350408598047607,0.3315281411848627,0.2805740713951237,0.17343221110871063
RANDOM_MOVEMENT,3,29.0,31.0,34,0,0.034311064322578196,9.86606236508241,0.18000000000000005,37.02,0.6174456428693706,2.3728813559321615,2.4696901661427932,0.32764569667919025,0.12197219329314923,0.26350425540191835
RANDOM_MOVEMENT,3,31.0,33.0,33,0,0.06719624371853405,17.03888096814062,0.3699999999999999,74.0,1.019420903954801,4.237288135593145,1.0175204299023823,0.30407388864685936,1.1748207166488815,0.283315954632964
RANDOM_MOVEMENT,3,33.0,35.0,34,0,0.06528351795256578,16.304190794294186,0.33999999999999997,69.13,1.052302687895904,4.833333333333151,1.9747471725210999,0.3923289241809082,0.7278618113685273,0.17434058140589997
RANDOM_MOVEMENT,3,35.0,37.0,33,0,0.04190592463772736,7.707740447752334,0.17999999999999994,27.740000000000002,0.6353283898305067,1.3559322033898893,2.0350408598047647,0.44936657869163893,0.507261956981193,0.21316701843788322
RANDOM_MOVEMENT,3,37.0,39.0,34,0,0.12822888543079336,53.97713076629069,0.7,214.22,1.4534326313987387,9.83333333333296,0.9873735862605465,0.32642959170874014,4.914918812831759,0.09614524640014305
STILL,1,1.0,3.0,34,0,0.02391051657259138,5.714879988870915,0.13000000000000012,20.25,0.2679867051579503,0.8620689655172413,1.5047879616963065,0.36556655648661024,0.2324766293338132,0.1249543848406362
STILL,1,3.0,5.0,35,0,0.005495824017620389,1.8475143809332317,0.020000000000000018,6.800000000000001,0.11061944233844152,0.34482758620689785,0.9768009768009767,0.38586901565931153,0.004611141073369112,0.3281853281853271
STILL,1,5.0,7.0,34,0,0.006362737544936457,2.65502064061207,0.020000000000000018,16.21,0.1036135758520328,0.34482758620689785,2.5079799361605106,0.4749935389248096,0.00865335178785213,0.2870789341377592
STILL,1,7.0,9.0,34,0,0.0054866935606404845,2.833653601547658,0.020000000000000018,16.669999999999998,0.1087437791119846,0.17241379310344893,2.005347593582887,0.36051450856082967,0.0044996717056314285,0.17613252197430704
STILL,1,9.0,11.0,34,0,0.005998846486579752,0.7376600172424029,0.030000000000000027,2.66,0.11396843950905938,0.34482758620689785,2.0043123082996757,0.5511157340811628,0.00782198519638947,0.19739819004524917
STILL,1,11.0,13.0,34,0,0.005948161298869618,1.007882128070066,0.020000000000000018,4.09,0.10839562377598035,0.3389830508474621,1.5047879616963076,0.3264976639710355,0.005258916048184207,0.3407162375952817
STILL,1,13.0,15.0,34,0,0.006362737544936457,1.4005017637659078,0.030000000000000027,6.49,0.10325640980228955,0.34482758620689785,1.5040106951871657,0.35965528296960564,0.006117104042432444,0.20940170940170946
STILL,1,15.0,17.0,34,0,0.019440709258424418,2.9234030627212575,0.09000000000000008,12.11,0.2838141791969962,1.0169491525423864,2.5079799361605106,0.3889020128211126,0.1266042554508581,0.18093385214007843
STILL,1,17.0,19.0,34,0,0.00913660268647593,2.7296083378757277,0.040000000000000036,16.009999999999998,0.149835585545697,0.34482758620689785,1.5055660319970792,0.3457725866027958,0.026195197045396624,0.14105455653764104
STILL,1,19.0,21.0,34,0,0.021069993751261555,3.7139290790417965,0.09999999999999998,15.469999999999999,0.22272107397764965,1.2068965517241406,1.0037106879980529,0.4173824760905,0.1665730686012334,0.05859428728623205
STILL,1,21.0,23.0,35,0,0.023996598398395522,6.323545092004346,0.13000000000000012,24.63,0.34164747137896784,1.0344827586206937,2.9259896729776287,0.3188836464775539,0.2075715462456903,0.1851796346551097
STILL,1,23.0,25.0,34,0,0.008488746876271661,2.9177252124257547,0.040000000000000036,15.909999999999998,0.08811079822184385,0.34482758620689785,1.0042299382246431,0.5606256763770163,0.025607595924732954,0.26530612244898144
STILL,1,25.0,27.0,34,0,0.006809315825170727,2.0054854057815454,0.030000000000000027,8.57,0.09306979792076239,0.3389830508474519,1.5055660319970792,0.659514834146186,0.016669475535124035,0.2820456540825289
STILL,1,27.0,29.0,34,0,0.030281265120550016,5.493314149584088,0.16000000000000003,21.19,0.45029488337495266,2.241379310344834,2.5079799361605124,0.3720571938575373,0.16108606831266456,0.17701442841287438
STILL,2,1.0,3.0,34,0,0.02778438983204599,6.451167814936346,0.14,23.16,0.3818459286022117,1.3559322033898311,2.505390385374594,0.32848061770615966,0.3042450243514788,0.1554169852611603
STILL,2,3.0,5.0,34,0,0.018435804640252747,3.8320235513720284,0.08000000000000007,13.469999999999999,0.2779962099073733,0.8474576271186425,1.0006064281382656,0.3866475962803656,0.08091406561823627,0.12913029808512874
STILL,2,5.0,7.0,34,0,0.01746969694696178,5.355083960261807,0.07000000000000006,20.16,0.257696780782696,0.6896551724137957,0.9995759374810687,0.4422157417057041,0.09036065692249463,0.14038948912898505
STILL,2,7.0,9.0,34,0,0.024558383229586027,10.624415591499593,0.09000000000000008,41.94,0.2474335778343902,0.6896551724137957,1.500909642207399,0.5236816753226827,0.27760168681979475,0.33012723161553775
STILL,2,9.0,11.0,35,0,0.016999399749306893,8.442456040750226,0.08000000000000007,27.37,0.2406835754080775,0.6666666666666617,2.438324727481355,0.48783894368190406,0.11675229592352825,0.09322033898305082
STILL,2,11.0,13.0,34,0,0.007352941176470595,2.94248395938042,0.030000000000000027,16.87,0.13424720613499058,0.34482758620689785,1.000606428138265,0.40759167930822043,0.010322714402449456,0.2327058823529414
STILL,2,13.0,15.0,34,0,0.014590725593897028,3.2424018714825853,0.07000000000000006,17.1,0.12875983682529557,0.5084745762711932,1.5040106951871657,0.5943416842093318,0.0997514549477986,0.19327389631187727
STILL,2,15.0,17.0,34,0,0.010356951095093544,1.814447116644722,0.040000000000000036,6.85,0.15558861555354878,0.5172413793103469,1.5047879616963076,0.5510326538915649,0.03180650028751817,0.21385199240986755
STILL,2,17.0,19.0,34,0,0.054076070986039636,6.565259181036714,0.36,28.75,0.5690835886627829,5.000000000000015,2.5066844919786098,0.6491966763676239,0.47025715270453383,0.2730202482128813
STILL,2,19.0,21.0,34,0,0.005882352941176476,1.2220375520198685,0.020000000000000018,5.41,0.10856962376541596,0.34482758620689785,1.5047879616963047,0.5220817457083554,0.005535550173591924,0.15852941176470647
STILL,2,21.0,23.0,34,0,0.005800906742151776,3.9562744174836997,0.030000000000000027,15.93,0.07766147742769577,0.34482758620689785,1.5071245889660196,0.4654909207749354,0.007582009344400605,0.1367004385301684
STILL,2,23.0,25.0,34,0,0.0071622327422858414,3.985544381115437,0.030000000000000027,17.29,0.09838301188388818,0.3389830508474519,2.0094994519546927,0.4899610472898936,0.01921093842409933,0.23430215256422596
STILL,2,25.0,27.0,34,0,0.00771463355800236,3.438679234661578,0.030000000000000027,16.23,0.13938331296601383,0.5084745762712084,2.0053475935828877,0.43437433984574547,0.0061205599051478415,0.26436388508891934
STILL,2,27.0,29.0,34,0,0.014372696144553679,6.757403430650524,0.06000000000000005,21.23,0.2122628978268955,0.6896551724137957,1.5047879616963076,0.4286991690561922,0.04967333042865063,0.2042073110651289
STILL,3,1.0,3.0,35,0,0.011556427666375258,1.1275179893582765,0.07000000000000006,5.66,0.13073136911105776,1.206896551724138,1.4615274394612408,0.22607366506537888,0.023275249634296953,0.07682500873210023
STILL,3,3.0,5.0,34,0,0.015507560384075388,2.785263494458651,0.10000000000000009,15.360000000000001,0.22749411118785762,1.3793103448275914,1.5047879616963065,0.3585460170587203,0.03769889795255835,0.26110876005078226
STILL,3,5.0,7.0,34,0,0.008867537312753734,1.1653027659506263,0.040000000000000036,4.95,0.1808263818783984,0.677966101694914,1.0031919744642042,0.5392519511443425,0.00873890647314832,0.29427942794279427
STILL,3,7.0,9.0,34,0,0.004292505740978364,2.666266083306319,0.020000000000000018,16.45,0.06721215663354788,0.17241379310344893,1.0037106879980533,0.7647869770291722,0.002262740838733442,0.2405412869373128
STILL,3,9.0,11.0,34,0,0.0033791544979635494,2.6690944254377955,0.020000000000000018,16.400000000000002,0.03612985494925903,0.17241379310344893,0.5018553439990269,0.4411633241144751,0.0020299023587077103,0.25133689839571927
STILL,3,11.0,13.0,34,0,0.006834676493307213,0.9585626223873234,0.030000000000000027,4.77,0.10334791515387667,0.34482758620689785,1.5047879616963062,0.3036921550051335,0.00943785181520305,0.17538126361655904
STILL,3,13.0,15.0,34,0,0.015577132561018085,3.427017035447252,0.09000000000000008,16.53,0.1759559357455322,1.2068965517241426,1.5047879616963062,0.2522527948610877,0.044907596568917435,0.10000000000000116
STILL,3,15.0,17.0,34,0,0.010427704647785797,2.7094344971077726,0.06000000000000005,11.89,0.1655095667369196,1.0169491525423864,1.5055660319970805,0.5192299208524577,0.01608141980165241,0.1898544620712245
STILL,3,17.0,19.0,34,0,0.005455069703232771,0.6152803395150633,0.030000000000000027,2.58,0.09307274970629746,0.5172413793103469,0.5021149691123216,0.3271407584849608,0.0029729027694084947,0.19254445964432418
STILL,3,19.0,21.0,35,0,0.003331972511340175,0.8168433017365305,0.020000000000000018,5.17,0.03515316120603707,0.17241379310344893,2.9259896729776287,0.32592759200535176,0.0024907423779086785,0.0037815126050370655
STILL,3,21.0,23.0,34,0,0.004043449142608098,2.753134545747741,0.010000000000000009,16.89,0.07243681703062187,0.17241379310344893,1.5040106951871657,0.5029558143117808,0.002386314222597452,0.3817304699657652
STILL,3,23.0,25.0,34,0,0.003541645464350678,3.669787997233175,0.010000000000000009,16.54,0.03621840851531062,0.17241379310344893,1.0042299382246431,0.3461436556950791,0.002171670048921239,0.16754563894523333
STILL,3,25.0,27.0,34,0,0.00235294117647059,2.6735887038012085,0.010000000000000009,16.75,0.020721534456192417,0.17241379310344893,1.5047879616963076,0.42644779314014597,0.0008155788095023214,0.48161764705882626
STILL,3,27.0,29.0,34,0,0.0066290750997556784,0.9375697897898821,0.030000000000000027,4.54,0.09811735118573155,0.5084745762711779,2.5092767199951322,0.4677952850050323,0.01157879519138802,0.27281148679944367
TYPING,1,1.0,3.0,34,0,0.0123529411764706,2.2978426206645572,0.07000000000000006,9.24,0.2118230817821704,1.1864406779660994,1.5047879616963065,0.28150036822704483,0.004992563287540106,0.13118580765639618
TYPING,1,3.0,5.0,35,0,0.0328061716443596,2.0185983417475906,0.19999999999999996,9.450000000000001,0.5010829580224848,3.220338983050862,2.439549400875368,0.4532659832630138,0.06751010207667428,0.15853415395284345
TYPING,1,5.0,7.0,34,0,0.02751690263812134,1.8729034876491748,0.14000000000000012,8.29,0.4957405734728939,2.2033898305084705,2.0074213759961066,0.5364257687064693,0.05563886070705463,0.2663691776264943
TYPING,1,7.0,9.0,34,0,0.017400234656175358,1.239680343048633,0.08000000000000007,5.890000000000001,0.341373997130865,1.016949152542371,2.509276719995133,0.5729185088570035,0.025657044827949456,0.2853781512605043
TYPING,1,9.0,11.0,34,0,0.04183506914516367,3.123133851102625,0.17000000000000004,17.39,0.7758295993246315,2.068965517241385,1.5063449073369646,0.630836612265972,0.20287417659417994,0.2291245086409411
TYPING,1,11.0,13.0,34,0,0.02001729356138067,2.9551452548916526,0.09000000000000008,16.47,0.41390231951307416,1.5254237288135795,1.5040106951871657,0.30226354232830166,0.043895294178465466,0.26366453317078115
TYPING,1,13.0,15.0,34,0,0.023008949665421132,1.568922006658004,0.1200000000000001,7.119999999999999,0.38751335682954613,1.5254237288135335,2.0074213759961075,0.38927107727821153,0.04301937857993106,0.21111111111111097
TYPING,1,15.0,17.0,34,0,0.025074284101114275,2.606573288430325,0.14000000000000012,15.780000000000001,0.44551299080813944,2.0689655172413874,1.5047879616963047,0.48606063233964947,0.08764257002070426,0.1534688724141278
TYPING,1,17.0,19.0,34,0,0.02700121745300826,1.450015749824975,0.13000000000000012,5.869999999999999,0.41877276564593924,1.5254237288135335,1.0042299382246431,0.38065529828856465,0.16422228713881823,0.23782070967922056
TYPING,1,19.0,21.0,35,0,0.014955716946631325,2.3274686959467887,0.07000000000000006,14.18,0.30640836112352726,1.0344827586206937,2.925989672977624,0.4879321123861132,0.029186272753535653,0.2773722627737219
TYPING,1,21.0,23.0,34,0,0.015432070143935196,2.7894025386256733,0.09000000000000008,16.81,0.28443405415936324,1.5254237288136254,2.0084598764492863,0.6106503174265212,0.010998428600143334,0.1611504027691721
TYPING,1,23.0,25.0,34,0,0.02832247569965919,1.4369202757608834,0.18999999999999995,6.11,0.37246251310048917,3.220338983050789,2.0094994519546963,0.44656495263876234,0.09638350982936053,0.24971612714966354
TYPING,1,25.0,27.0,34,0,0.010862461948599652,2.766155502312872,0.06000000000000005,16.09,0.23219055733128835,1.0169491525424168,1.0037106879980529,0.35072698831976834,0.008451799201634566,0.24176298085216466
TYPING,1,27.0,29.0,34,0,0.026892069295676405,1.1535215001078534,0.16000000000000014,6.06,0.42337755108064945,2.3728813559321633,1.5047879616963076,0.4010250450595533,0.08783678087766543,0.21543765831691541
TYPING,1,29.0,31.0,34,0,0.040622321577928354,2.3384635663638362,0.24,9.760000000000002,0.7235888989249603,4.13793103448277,2.0053475935828877,0.5068829190065077,0.23693465211844314,0.25872361945407224
TYPING,1,31.0,33.0,34,0,0.02904030131293445,1.7798261306552732,0.13000000000000012,8.17,0.48571630979579117,1.6949152542372594,2.0074213759961057,0.4248295955272441,0.16785777560277693,0.14597877308683235
TYPING,1,33.0,35.0,34,0,0.0075788816039559625,1.4359778988381253,0.030000000000000027,6.470000000000001,0.13991463436232524,0.5084745762711472,2.007421375996102,0.34622106767135563,0.011662537122350741,0.24326718639262931
TYPING,1,35.0,37.0,35,0,0.022738980286938923,2.77610347980983,0.15000000000000013,15.940000000000001,0.32162420783626144,2.586206896551734,2.924521539674572,0.259941613858684,0.0997606380388322,0.11680274256845138
TYPING,2,1.0,3.0,34,0,0.03555783825813512,3.722744690101869,0.18000000000000005,18.720000000000002,0.7282910932823273,2.586206896551734,1.5009096422073984,0.44688160913464336,0.1134625982277559,0.21913133069319674
TYPING,2,3.0,5.0,34,0,0.02862023142916257,4.773065687308663,0.15000000000000013,18.619999999999997,0.5239596431881653,1.5254237288135564,2.4950854377740814,0.5079687727308817,0.16613073355817704,0.28276481149012594
TYPING,2,5.0,7.0,34,0,0.02989601355193663,3.4341305442798347,0.17000000000000004,16.95,0.4503189637306332,2.4137931034482483,2.5015160703456636,0.3594111162987186,0.15254580035064966,0.15775090524014487
TYPING,2,7.0,9.0,34,0,0.05509428847745808,3.924152752759456,0.2899999999999999,15.999999999999998,1.0684253404884623,4.915254237288194,2.5002272933903087,0.42605027406577534,0.1901868308130587,0.25123174180613017
TYPING,2,9.0,11.0,34,0,0.051062245751401,3.246364429160783,0.23999999999999988,17.19,1.009746795836801,3.898305084745691,1.9981229753867582,0.3895389266931514,0.121047296714521,0.1754089114495206
TYPING,2,11.0,13.0,34,0,0.02036008035279623,4.072514260852169,0.1200000000000001,17.08,0.2837403845586201,1.5517241379310405,1.9981229753867582,0.358154668608124,0.10696232992226207,0.12466856525581888
TYPING,2,13.0,15.0,34,0,0.02160714030386083,3.0094428665090165,0.13,17.0,0.3567144265566248,1.5517241379310385,2.0001818347122478,0.5443060296599959,0.06782091939814446,0.3267556049657218
TYPING,2,15.0,17.0,34,0,0.03673174993499762,3.6638479309190295,0.18999999999999995,17.450000000000003,0.6193229784696784,2.2413793103448323,1.5016837059733654,0.3354735490494949,0.2510839985491017,0.2016601986053123
TYPING,2,17.0,19.0,35,0,0.028462650069513793,3.5765019508007585,0.1100000000000001,17.89,0.6158249389761746,1.8644067796609853,1.9487032526149881,0.5143041671676514,0.08821019002970883,0.28198595036563606
TYPING,2,19.0,21.0,34,0,0.027976757530809707,2.5282732903010756,0.13000000000000012,10.39,0.5987372261480998,1.8644067796609853,1.003191974464205,0.4642142976319105,0.04683835262334905,0.23690643366099753
TYPING,2,21.0,23.0,34,0,0.025491704329435847,3.2116570764125156,0.16000000000000014,17.509999999999998,0.47607577823825753,2.0689655172413874,2.0074213759961057,0.36687108102947097,0.0421226985037578,0.14243876464323751
TYPING,2,23.0,25.0,34,0,0.027130659121367893,3.495407070461936,0.1200000000000001,18.290000000000003,0.5573738554451576,1.5517241379310405,2.5066844919786098,0.28308634868829974,0.04451871556694534,0.15236116776008796
TYPING,2,25.0,27.0,34,0,0.0232780693381287,2.3097026614010394,0.14000000000000012,9.48,0.3726452130893974,2.413793103448285,2.5066844919786098,0.5949682750333488,0.03190489421056625,0.2802005859815191
TYPING,2,27.0,29.0,34,0,0.033858038661548635,3.0623719378633854,0.15000000000000013,16.419999999999998,0.5900442177473145,2.586206896551734,2.00638394892841,0.48203643957075404,0.06936236332749797,0.15588324070950443
TYPING,2,29.0,31.0,34,0,0.018703662465393716,5.73942443282157,0.1100000000000001,22.43,0.34173116318060953,1.3559322033898893,0.5021149691123216,0.3891006979659167,0.03456420145359322,0.2219119101646603
TYPING,2,31.0,33.0,34,0,0.015599330124913097,1.675173621121003,0.09000000000000008,8.06,0.27921250090495286,1.5254237288134416,0.5021149691123216,0.462733711880015,0.020454234012822394,0.16045252085903733
TYPING,3,1.0,3.0,34,0,0.026932248713415055,2.87727596087294,0.13000000000000012,11.75,0.48477764199564366,1.379310344827581,2.4989398437026717,0.34452302733828305,0.17706994800359996,0.24527693009225157
TYPING,3,3.0,5.0,34,0,0.03681995848124431,4.687451000897305,0.20000000000000007,16.63,0.614600121613564,3.389830508474568,2.5028061766222724,0.3000520361271557,0.18007858185870082,0.20103293997537758
TYPING,3,5.0,7.0,34,0,0.03046496654932043,3.7559379976531204,0.13000000000000012,14.38,0.6330251669234721,1.694915254237285,2.9987278124432057,0.4785377325520394,0.0810469003078589,0.22230842192408684
TYPING,3,7.0,9.0,34,0,0.044663292406419336,4.314629334899796,0.23999999999999988,17.46,0.8446799969301415,4.067796610169417,2.9987278124432057,0.46288606551709005,0.10147724289278093,0.30291311667772053
TYPING,3,9.0,11.0,34,0,0.052362854315924454,2.848262567597875,0.29999999999999993,9.84,0.9691136036609589,5.0847457627119255,0.5000454586780615,0.4482582403422075,0.165059904423985,0.17544243845948274
TYPING,3,11.0,13.0,34,0,0.044702979781934944,3.2643227252634324,0.27,16.59,0.69372273288112,3.050847457627155,0.9985475671750187,0.43267297431845547,0.25488682040210753,0.12554842291013665
TYPING,3,13.0,15.0,34,0,0.03769298669082541,4.546273398796975,0.20999999999999996,17.05,0.5724515759582955,3.3898305084745153,2.000181834712246,0.3244850306190554,0.15785298346391352,0.1588421535199566
TYPING,3,15.0,17.0,34,0,0.03771134217605791,1.7178162688611418,0.18999999999999995,7.890000000000001,0.7524662168145507,2.542372881355889,2.495085437774081,0.456236814673883,0.1129395669079663,0.3197724345212536
TYPING,3,17.0,19.0,34,0,0.021055619210700524,3.278947316095534,0.15000000000000002,16.759999999999998,0.2578768397003368,1.8644067796610957,2.995642701525056,0.3558049631652335,0.08389110153940833,0.12260545193687221
TYPING,3,19.0,21.0,34,0,0.04251297379831799,3.2109312240002144,0.2300000000000001,12.74,0.756926364758041,2.93103448275863,2.5002272933903096,0.2967840538746624,0.22047091796192853,0.15541090317331205
TYPING,3,21.0,23.0,34,0,0.031059714782221408,2.732094143382416,0.16000000000000014,11.290000000000001,0.5772836488792054,2.0338983050847115,2.5040976142779057,0.4458079578647515,0.08498854847590151,0.2591463414634146
TYPING,3,23.0,25.0,34,0,0.03963173905450568,3.7380801212761052,0.2400000000000001,16.59,0.6808618033048224,3.7931034482758745,1.500136376034186,0.39134371151357206,0.2683497652363298,0.1541700008747234
TYPING,3,25.0,27.0,35,0,0.009839528775841473,3.859889244472157,0.050000000000000044,16.200000000000003,0.13012686079692012,0.6779661016949446,2.924521539674577,0.35802739992557603,0.020797867341524157,0.17542760780534822
TYPING,3,27.0,29.0,34,0,0.005068731746945323,3.698660107619448,0.030000000000000027,16.619999999999997,0.07208555455194902,0.3389830508474519,2.5066844919786098,0.40396519666232666,0.0035949814449564225,0.20459496930084875
TYPING,3,29.0,31.0,34,0,0.04179783276115416,11.111779750402421,0.30999999999999994,46.68,0.4429272266794179,3.965517241379324,2.502806176622273,0.42721014050580547,0.3267058828410263,0.13468013468013476
TYPING,3,31.0,33.0,34,0,0.02754675170345437,3.0732486784258715,0.13000000000000012,13.799999999999999,0.5330070212102885,2.0338983050847115,2.0084598764492863,0.3133702407320709,0.04906586125847284,0.3100775193798449
