Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
17300,-0.23,0.59,0.78,1.00,0.07,-0.42,-2.31,2.35,TYPING
17358,-0.24,0.54,0.82,1.01,-4.55,-3.64,1.12,5.93,TYPING
17417,-0.25,0.58,0.82,1.03,1.19,-2.94,1.05,3.34,TYPING
17475,-0.25,0.57,0.82,1.03,-2.17,-4.62,0.98,5.20,TYPING
17534,-0.23,0.58,0.83,1.04,-0.98,-1.26,-1.40,2.12,TYPING
17593,-0.25,0.61,0.85,1.07,-0.84,1.96,-1.96,2.90,TYPING
17651,-0.26,0.54,0.81,1.01,0.35,0.21,-0.70,0.81,TYPING
17710,-0.23,0.53,0.77,0.97,0.84,-6.44,0.00,6.49,TYPING
17768,-0.25,0.54,0.77,0.97,-1.82,-3.99,0.14,4.39,TYPING
17827,-0.24,0.56,0.83,1.03,-1.61,-3.15,-0.28,3.55,TYPING
17885,-0.25,0.56,0.81,1.01,-0.49,-2.59,0.70,2.73,TYPING
17944,-0.25,0.55,0.81,1.01,-0.56,-1.61,-0.28,1.73,TYPING
18003,-0.24,0.58,0.81,1.02,0.70,-1.68,-0.77,1.98,TYPING
18061,-0.24,0.56,0.82,1.02,1.26,-2.24,-0.63,2.65,TYPING
18120,-0.24,0.56,0.83,1.03,2.17,-0.35,-0.28,2.22,TYPING
18178,-0.24,0.58,0.82,1.04,1.26,-2.38,0.21,2.70,TYPING
18237,-0.25,0.56,0.81,1.01,3.99,1.47,-0.84,4.33,TYPING
18296,-0.23,0.58,0.79,1.01,-0.28,-2.87,-0.56,2.94,TYPING
18354,-0.25,0.58,0.83,1.04,3.50,-2.52,1.26,4.49,TYPING
18414,-0.24,0.57,0.83,1.03,-3.57,-2.38,-1.82,4.66,TYPING
18472,-0.24,0.56,0.79,1.00,-1.19,1.82,-1.05,2.41,TYPING
18531,-0.25,0.55,0.77,0.98,0.84,-0.07,0.35,0.91,TYPING
18590,-0.25,0.54,0.76,0.96,1.47,-6.51,0.14,6.68,TYPING
18648,-0.25,0.56,0.82,1.03,-0.21,-2.03,0.56,2.12,TYPING
